DeviceID;Timestamp;Temperature;GyroX;GyroY;GyroZ;AccelX;AccelY;AccelZ;Dist1;Dist2;Dist3;Err1;Err2;Err3
4.0;1753881461.620754;17.683594;0.56;-1.05;0.07;-0.378932;-0.924516;-0.00976;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.624158;17.683594;0.56;-1.12;0.07;-0.382958;-0.922686;-0.009272;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.628825;17.683594;0.56;-1.19;0.07;-0.378688;-0.92354;-0.00915;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.637364;17.683594;0.56;-1.12;0.21;-0.381128;-0.921832;-0.010248;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.637586;17.707031;0.63;-1.12;0.07;-0.381128;-0.921832;-0.010248;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.64259;17.707031;0.56;-1.12;0.0;-0.380396;-0.922686;-0.008784;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.647178;17.707031;0.7;-1.12;0.07;-0.382104;-0.922564;-0.009882;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.65145;17.707031;0.7;-1.05;0.07;-0.38125;-0.923418;-0.008784;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.655894;17.691406;0.7;-1.12;0.07;-0.38064;-0.923418;-0.008784;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.660498;17.697299;0.61;-1.07;0.08;-0.381623;-0.924411;-0.00922;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.665102;17.68539;0.52;-1.07;0.03;-0.375892;-0.922912;-0.007972;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.67112;17.691406;0.49;-1.19;0.07;-0.379542;-0.923296;-0.009638;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.674104;17.683594;0.56;-1.19;0.07;-0.382714;-0.922686;-0.00854;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.678828;17.683594;0.63;-1.19;0.07;-0.38003;-0.921832;-0.008662;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.686993;17.683594;0.7;-1.12;0.07;-0.379176;-0.92354;-0.00854;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.687713;17.683594;0.56;-1.12;0.14;-0.383812;-0.921466;-0.00976;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.692318;17.714844;0.63;-1.12;0.14;-0.378444;-0.923296;-0.00976;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.696877;17.714844;0.49;-1.12;0.21;-0.381982;-0.921466;-0.009028;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881461.701423;17.714844;0.56;-1.12;0.14;-0.380518;-0.922564;-0.008784;0.0;0.0;0.0;0.0;0.0;0.0
